HNRNPK,TARDBP,NEAT1_position
8.142857142857142,5.0,19706
8.142857142857142,5.0,19707
8.142857142857142,5.0,19708
8.142857142857142,5.857142857142857,19709
8.142857142857142,5.857142857142857,19710
8.142857142857142,6.714285714285714,19711
8.142857142857142,6.857142857142857,19712
8.142857142857142,6.857142857142857,19713
8.142857142857142,6.857142857142857,19714
8.142857142857142,6.857142857142857,19715
8.142857142857142,6.857142857142857,19716
8.142857142857142,6.857142857142857,19717
8.142857142857142,6.857142857142857,19718
8.999999999999998,6.857142857142857,19719
8.999999999999998,6.857142857142857,19720
8.999999999999998,6.857142857142857,19721
8.999999999999998,6.857142857142857,19722
8.999999999999998,6.857142857142857,19723
8.999999999999998,6.857142857142857,19724
8.999999999999998,6.857142857142857,19725
8.999999999999998,6.857142857142857,19726
8.999999999999998,6.857142857142857,19727
8.999999999999998,6.857142857142857,19728
8.999999999999998,6.857142857142857,19729
8.999999999999998,6.857142857142857,19730
8.999999999999998,6.857142857142857,19731
8.999999999999998,6.857142857142857,19732
8.999999999999998,6.857142857142857,19733
8.999999999999998,6.857142857142857,19734
8.999999999999998,6.857142857142857,19735
8.999999999999998,6.857142857142857,19736
8.999999999999998,6.857142857142857,19737
8.999999999999998,6.857142857142857,19738
8.999999999999998,6.857142857142857,19739
8.999999999999998,6.857142857142857,19740
8.999999999999998,6.857142857142857,19741
8.999999999999998,6.0,19742
8.999999999999998,6.0,19743
8.999999999999998,6.0,19744
8.999999999999998,5.857142857142857,19745
8.999999999999998,5.0,19746
8.999999999999998,4.857142857142857,19747
8.999999999999998,4.857142857142857,19748
8.999999999999998,4.857142857142857,19749
8.999999999999998,4.857142857142857,19750
8.999999999999998,4.857142857142857,19751
8.999999999999998,4.857142857142857,19752
8.999999999999998,4.857142857142857,19753
8.999999999999998,4.857142857142857,19754
8.999999999999998,4.857142857142857,19755
8.999999999999998,4.857142857142857,19756
8.999999999999998,4.857142857142857,19757
8.999999999999998,4.857142857142857,19758
8.999999999999998,4.857142857142857,19759
8.999999999999998,4.857142857142857,19760
8.999999999999998,4.857142857142857,19761
8.999999999999998,4.857142857142857,19762
8.999999999999998,4.857142857142857,19763
8.999999999999998,4.857142857142857,19764
8.999999999999998,4.857142857142857,19765
8.999999999999998,4.857142857142857,19766
8.999999999999998,4.857142857142857,19767
8.999999999999998,4.857142857142857,19768
8.999999999999998,4.857142857142857,19769
8.999999999999998,4.857142857142857,19770
8.999999999999998,4.857142857142857,19771
8.999999999999998,4.857142857142857,19772
8.999999999999998,4.857142857142857,19773
8.999999999999998,4.857142857142857,19774
8.999999999999998,4.857142857142857,19775
8.999999999999998,4.857142857142857,19776
8.999999999999998,4.857142857142857,19777
8.999999999999998,4.857142857142857,19778
8.999999999999998,4.857142857142857,19779
8.999999999999998,4.857142857142857,19780
8.999999999999998,4.857142857142857,19781
8.999999999999998,4.857142857142857,19782
8.999999999999998,4.857142857142857,19783
8.999999999999998,4.857142857142857,19784
8.999999999999998,4.857142857142857,19785
8.999999999999998,4.857142857142857,19786
8.999999999999998,4.857142857142857,19787
8.999999999999998,4.857142857142857,19788
9.857142857142856,4.857142857142857,19789
9.857142857142856,4.857142857142857,19790
9.857142857142856,4.857142857142857,19791
9.857142857142856,4.857142857142857,19792
9.857142857142856,4.857142857142857,19793
9.857142857142856,4.857142857142857,19794
9.857142857142856,4.857142857142857,19795
9.857142857142856,4.857142857142857,19796
9.857142857142856,4.857142857142857,19797
9.857142857142856,4.857142857142857,19798
9.857142857142856,4.857142857142857,19799
9.857142857142856,4.857142857142857,19800
9.857142857142856,4.857142857142857,19801
9.857142857142856,4.857142857142857,19802
9.857142857142856,4.857142857142857,19803
9.857142857142856,4.857142857142857,19804
9.857142857142856,4.857142857142857,19805
9.857142857142856,4.857142857142857,19806
9.857142857142856,4.857142857142857,19807
9.857142857142856,4.857142857142857,19808
9.857142857142856,4.857142857142857,19809
9.999999999999998,4.857142857142857,19810
10.857142857142856,4.857142857142857,19811
10.857142857142856,4.857142857142857,19812
10.857142857142856,4.857142857142857,19813
10.0,4.857142857142857,19814
10.0,4.857142857142857,19815
10.857142857142858,4.857142857142857,19816
10.857142857142858,4.857142857142857,19817
10.857142857142858,4.857142857142857,19818
10.857142857142858,4.857142857142857,19819
10.857142857142858,4.857142857142857,19820
10.857142857142858,4.857142857142857,19821
10.857142857142858,4.857142857142857,19822
10.857142857142858,4.857142857142857,19823
10.857142857142858,4.857142857142857,19824
10.857142857142858,4.857142857142857,19825
10.857142857142858,4.857142857142857,19826
10.857142857142858,4.857142857142857,19827
10.857142857142858,4.857142857142857,19828
10.857142857142858,4.857142857142857,19829
10.857142857142858,4.857142857142857,19830
10.857142857142858,4.857142857142857,19831
10.857142857142858,4.857142857142857,19832
10.857142857142858,4.857142857142857,19833
11.714285714285714,4.857142857142857,19834
11.714285714285712,4.857142857142857,19835
11.714285714285712,4.857142857142857,19836
11.714285714285712,4.857142857142857,19837
11.714285714285712,4.857142857142857,19838
11.714285714285712,4.857142857142857,19839
11.714285714285712,4.857142857142857,19840
11.714285714285712,4.857142857142857,19841
11.714285714285712,4.857142857142857,19842
12.57142857142857,4.857142857142857,19843
12.57142857142857,4.857142857142857,19844
12.57142857142857,4.857142857142857,19845
12.57142857142857,4.857142857142857,19846
12.57142857142857,4.857142857142857,19847
12.57142857142857,4.857142857142857,19848
12.57142857142857,4.857142857142857,19849
12.57142857142857,4.857142857142857,19850
12.57142857142857,4.857142857142857,19851
12.57142857142857,4.857142857142857,19852
12.57142857142857,4.857142857142857,19853
12.57142857142857,4.857142857142857,19854
12.57142857142857,4.857142857142857,19855
12.57142857142857,4.857142857142857,19856
12.57142857142857,4.857142857142857,19857
12.57142857142857,4.857142857142857,19858
12.57142857142857,4.857142857142857,19859
12.57142857142857,4.857142857142857,19860
12.57142857142857,4.857142857142857,19861
12.57142857142857,4.857142857142857,19862
12.57142857142857,4.857142857142857,19863
12.57142857142857,4.857142857142857,19864
12.428571428571427,4.857142857142857,19865
12.428571428571427,4.857142857142857,19866
12.428571428571427,4.857142857142857,19867
12.428571428571427,4.857142857142857,19868
12.428571428571427,4.857142857142857,19869
12.428571428571427,4.857142857142857,19870
12.428571428571427,4.857142857142857,19871
12.428571428571427,4.857142857142857,19872
12.428571428571427,4.857142857142857,19873
12.428571428571427,4.857142857142857,19874
12.57142857142857,4.857142857142857,19875
12.57142857142857,4.857142857142857,19876
12.57142857142857,4.857142857142857,19877
12.57142857142857,4.857142857142857,19878
12.714285714285714,4.857142857142857,19879
12.714285714285714,4.857142857142857,19880
12.714285714285714,4.857142857142857,19881
12.714285714285714,4.857142857142857,19882
12.714285714285714,4.857142857142857,19883
12.714285714285714,4.857142857142857,19884
12.714285714285714,4.857142857142857,19885
12.714285714285714,4.857142857142857,19886
12.714285714285714,4.857142857142857,19887
12.714285714285714,4.857142857142857,19888
12.714285714285714,4.857142857142857,19889
12.714285714285714,4.857142857142857,19890
12.714285714285714,4.857142857142857,19891
12.714285714285714,4.857142857142857,19892
12.714285714285714,4.857142857142857,19893
12.714285714285714,4.857142857142857,19894
12.857142857142856,4.857142857142857,19895
12.857142857142856,4.857142857142857,19896
12.857142857142856,4.857142857142857,19897
12.857142857142856,4.857142857142857,19898
12.857142857142856,4.857142857142857,19899
12.999999999999998,4.857142857142857,19900
13.999999999999998,4.857142857142857,19901
13.999999999999998,4.857142857142857,19902
13.999999999999998,4.857142857142857,19903
13.999999999999998,4.857142857142857,19904
13.999999999999998,4.857142857142857,19905
13.999999999999998,4.857142857142857,19906
13.999999999999998,4.857142857142857,19907
13.999999999999998,4.857142857142857,19908
13.999999999999998,4.857142857142857,19909
13.999999999999998,4.857142857142857,19910
13.999999999999998,4.857142857142857,19911
13.999999999999998,4.857142857142857,19912
13.999999999999998,4.857142857142857,19913
13.999999999999998,4.857142857142857,19914
13.999999999999998,4.857142857142857,19915
13.999999999999998,4.857142857142857,19916
13.999999999999998,4.857142857142857,19917
13.999999999999998,4.857142857142857,19918
13.999999999999998,4.857142857142857,19919
13.999999999999998,4.857142857142857,19920
13.999999999999998,4.857142857142857,19921
13.999999999999998,4.857142857142857,19922
13.999999999999998,4.857142857142857,19923
13.999999999999998,4.857142857142857,19924
13.857142857142856,4.857142857142857,19925
13.857142857142856,4.857142857142857,19926
13.857142857142856,4.857142857142857,19927
13.857142857142856,4.857142857142857,19928
13.857142857142856,4.857142857142857,19929
13.857142857142856,4.857142857142857,19930
13.857142857142856,4.857142857142857,19931
13.857142857142856,4.857142857142857,19932
13.857142857142856,4.857142857142857,19933
13.857142857142856,5.7142857142857135,19934
13.857142857142856,5.7142857142857135,19935
13.857142857142856,5.7142857142857135,19936
13.857142857142856,5.857142857142857,19937
13.857142857142856,5.857142857142857,19938
13.857142857142856,5.857142857142857,19939
13.857142857142856,5.857142857142857,19940
13.857142857142856,5.857142857142857,19941
13.857142857142856,5.857142857142857,19942
13.857142857142856,5.857142857142857,19943
13.857142857142856,5.857142857142857,19944
13.857142857142856,5.857142857142857,19945
13.857142857142856,5.857142857142857,19946
13.857142857142856,5.857142857142857,19947
13.857142857142856,5.857142857142857,19948
13.857142857142856,5.857142857142857,19949
13.857142857142856,5.857142857142857,19950
13.857142857142856,5.857142857142857,19951
13.857142857142856,5.857142857142857,19952
13.857142857142856,5.857142857142857,19953
13.857142857142856,5.857142857142857,19954
13.857142857142856,5.857142857142857,19955
13.857142857142856,5.857142857142857,19956
13.857142857142856,5.857142857142857,19957
13.857142857142856,5.857142857142857,19958
13.857142857142856,5.857142857142857,19959
13.857142857142856,5.857142857142857,19960
13.857142857142856,5.857142857142857,19961
13.857142857142856,5.857142857142857,19962
13.857142857142856,5.857142857142857,19963
13.857142857142856,5.857142857142857,19964
13.857142857142856,5.857142857142857,19965
13.857142857142856,5.857142857142857,19966
14.857142857142856,5.857142857142857,19967
14.857142857142856,5.857142857142857,19968
14.857142857142856,5.857142857142857,19969
14.857142857142856,5.857142857142857,19970
14.857142857142856,5.857142857142857,19971
14.857142857142856,5.857142857142857,19972
14.857142857142856,5.857142857142857,19973
14.857142857142856,5.857142857142857,19974
15.0,5.857142857142857,19975
15.0,5.857142857142857,19976
15.0,5.857142857142857,19977
15.0,5.857142857142857,19978
15.0,5.857142857142857,19979
15.0,5.857142857142857,19980
15.0,5.857142857142857,19981
15.0,5.857142857142857,19982
15.0,5.857142857142857,19983
15.0,5.857142857142857,19984
15.0,6.7142857142857135,19985
15.0,6.7142857142857135,19986
15.0,6.7142857142857135,19987
15.0,6.7142857142857135,19988
15.0,6.7142857142857135,19989
15.0,6.7142857142857135,19990
15.0,6.7142857142857135,19991
15.0,6.7142857142857135,19992
15.0,6.7142857142857135,19993
15.0,6.7142857142857135,19994
15.0,6.7142857142857135,19995
15.0,6.7142857142857135,19996
15.0,6.7142857142857135,19997
15.0,6.7142857142857135,19998
15.0,6.7142857142857135,19999
15.0,6.7142857142857135,20000
15.0,6.7142857142857135,20001
15.0,6.7142857142857135,20002
15.0,6.7142857142857135,20003
15.0,6.7142857142857135,20004
15.0,6.7142857142857135,20005
15.0,6.7142857142857135,20006
15.0,6.7142857142857135,20007
15.0,6.7142857142857135,20008
15.0,6.7142857142857135,20009
15.0,6.7142857142857135,20010
15.0,6.7142857142857135,20011
15.0,6.7142857142857135,20012
15.0,6.7142857142857135,20013
15.0,6.7142857142857135,20014
15.0,7.571428571428571,20015
15.0,7.571428571428571,20016
15.0,8.428571428571429,20017
15.0,8.428571428571429,20018
15.0,8.428571428571429,20019
15.0,8.428571428571429,20020
15.0,8.428571428571429,20021
15.0,8.428571428571429,20022
15.0,8.428571428571429,20023
15.0,8.428571428571429,20024
15.0,8.428571428571429,20025
15.0,8.428571428571429,20026
15.0,8.428571428571429,20027
15.0,8.428571428571429,20028
14.0,8.428571428571429,20029
13.0,8.428571428571429,20030
12.857142857142858,8.428571428571429,20031
12.857142857142858,8.428571428571429,20032
12.857142857142858,8.428571428571429,20033
12.857142857142858,8.428571428571429,20034
12.857142857142858,8.428571428571429,20035
11.857142857142858,8.428571428571429,20036
11.857142857142858,8.428571428571429,20037
11.857142857142858,8.428571428571429,20038
11.857142857142858,8.428571428571429,20039
11.857142857142858,8.428571428571429,20040
11.857142857142858,8.428571428571429,20041
11.857142857142858,8.428571428571429,20042
11.857142857142858,8.428571428571429,20043
11.857142857142858,8.428571428571429,20044
11.857142857142858,8.428571428571429,20045
11.857142857142858,8.428571428571429,20046
11.857142857142858,8.428571428571429,20047
11.857142857142858,8.428571428571429,20048
11.857142857142858,8.428571428571429,20049
11.714285714285714,8.571428571428571,20050
11.714285714285714,8.571428571428571,20051
11.714285714285714,8.714285714285714,20052
11.714285714285714,8.714285714285714,20053
11.714285714285714,8.714285714285714,20054
10.857142857142858,8.714285714285714,20055
10.857142857142858,8.714285714285714,20056
10.857142857142858,8.714285714285714,20057
10.857142857142858,8.714285714285714,20058
10.857142857142858,8.714285714285714,20059
10.857142857142858,8.857142857142856,20060
10.857142857142858,8.857142857142856,20061
10.857142857142858,8.857142857142856,20062
10.857142857142858,8.857142857142856,20063
10.857142857142858,8.857142857142856,20064
10.857142857142858,8.857142857142856,20065
10.857142857142858,8.857142857142856,20066
10.857142857142858,8.857142857142856,20067
10.857142857142858,8.857142857142856,20068
10.857142857142858,8.857142857142856,20069
10.857142857142858,8.857142857142856,20070
10.857142857142858,8.857142857142856,20071
10.857142857142858,8.857142857142856,20072
10.857142857142858,8.857142857142856,20073
10.857142857142858,8.857142857142856,20074
10.857142857142858,8.857142857142856,20075
10.857142857142858,8.857142857142856,20076
10.857142857142858,8.857142857142856,20077
10.857142857142858,8.857142857142856,20078
10.857142857142858,8.857142857142856,20079
10.857142857142858,8.857142857142856,20080
10.857142857142858,8.857142857142856,20081
10.857142857142858,8.857142857142856,20082
10.714285714285714,8.857142857142856,20083
10.714285714285714,8.857142857142856,20084
10.714285714285714,8.857142857142856,20085
10.714285714285714,8.857142857142856,20086
10.714285714285714,8.857142857142856,20087
10.714285714285714,8.857142857142856,20088
10.714285714285714,8.857142857142856,20089
10.714285714285714,8.857142857142856,20090
10.714285714285714,8.857142857142856,20091
10.714285714285714,8.857142857142856,20092
10.714285714285714,8.857142857142856,20093
10.714285714285714,8.857142857142856,20094
10.714285714285714,8.857142857142856,20095
10.714285714285714,8.857142857142856,20096
10.714285714285714,8.857142857142856,20097
10.714285714285714,8.857142857142856,20098
10.714285714285714,8.857142857142856,20099
10.714285714285714,8.857142857142856,20100
10.714285714285714,8.857142857142856,20101
10.714285714285714,8.857142857142856,20102
10.714285714285714,8.857142857142856,20103
10.714285714285714,8.857142857142856,20104
10.714285714285714,9.0,20105
10.714285714285714,9.0,20106
10.714285714285714,9.0,20107
10.714285714285714,9.0,20108
10.714285714285714,9.0,20109
10.714285714285714,9.0,20110
10.714285714285714,9.0,20111
10.714285714285714,9.0,20112
10.714285714285714,9.0,20113
10.714285714285714,9.0,20114
10.714285714285714,9.0,20115
10.714285714285714,9.0,20116
10.714285714285714,9.0,20117
10.714285714285714,9.0,20118
10.714285714285714,9.0,20119
10.714285714285714,9.0,20120
10.714285714285714,9.0,20121
10.714285714285714,8.857142857142858,20122
10.714285714285714,8.857142857142858,20123
10.714285714285714,8.857142857142858,20124
10.714285714285714,8.857142857142858,20125
10.714285714285714,8.714285714285715,20126
10.714285714285714,8.714285714285715,20127
10.714285714285714,8.714285714285715,20128
10.714285714285714,8.714285714285715,20129
10.714285714285714,8.571428571428571,20130
10.714285714285714,8.571428571428571,20131
10.714285714285714,8.571428571428571,20132
10.714285714285714,8.571428571428571,20133
10.714285714285714,8.571428571428571,20134
10.714285714285714,8.571428571428571,20135
10.714285714285714,8.571428571428571,20136
10.714285714285714,8.571428571428571,20137
10.714285714285714,8.571428571428571,20138
10.714285714285714,8.571428571428571,20139
10.714285714285714,8.571428571428571,20140
10.714285714285714,8.571428571428571,20141
10.714285714285714,8.571428571428571,20142
10.714285714285714,8.571428571428571,20143
10.714285714285714,8.571428571428571,20144
10.714285714285714,8.571428571428571,20145
10.714285714285714,8.571428571428571,20146
10.714285714285714,8.571428571428571,20147
10.714285714285714,8.571428571428571,20148
10.714285714285714,8.571428571428571,20149
10.714285714285714,8.571428571428571,20150
10.714285714285714,8.571428571428571,20151
10.714285714285714,8.571428571428571,20152
10.714285714285714,8.571428571428571,20153
10.714285714285714,8.571428571428571,20154
10.714285714285714,8.571428571428571,20155
10.714285714285714,8.571428571428571,20156
10.714285714285714,8.571428571428571,20157
10.714285714285714,8.571428571428571,20158
10.714285714285714,8.571428571428571,20159
10.714285714285714,8.571428571428571,20160
10.714285714285714,8.571428571428571,20161
10.714285714285714,8.571428571428571,20162
10.714285714285714,8.714285714285714,20163
10.714285714285714,8.714285714285714,20164
10.714285714285714,8.714285714285714,20165
10.714285714285714,8.714285714285714,20166
10.714285714285714,8.857142857142856,20167
10.714285714285714,8.857142857142856,20168
10.714285714285714,8.857142857142856,20169
10.714285714285714,8.857142857142856,20170
10.714285714285714,9.0,20171
10.714285714285714,9.857142857142856,20172
10.714285714285714,10.0,20173
10.714285714285714,10.0,20174
10.714285714285714,10.0,20175
10.714285714285714,10.857142857142856,20176
10.714285714285714,11.0,20177
10.714285714285714,11.857142857142856,20178
10.714285714285714,11.857142857142856,20179
10.714285714285714,11.857142857142856,20180
10.714285714285714,11.857142857142856,20181
10.714285714285714,11.857142857142856,20182
10.714285714285714,11.857142857142856,20183
10.714285714285714,11.857142857142856,20184
10.714285714285714,11.857142857142856,20185
10.714285714285714,11.857142857142856,20186
10.714285714285714,11.857142857142856,20187
10.714285714285714,11.857142857142856,20188
10.714285714285714,11.857142857142856,20189
10.714285714285714,11.857142857142856,20190
10.714285714285714,11.857142857142856,20191
10.714285714285714,11.857142857142856,20192
10.714285714285714,11.857142857142856,20193
10.714285714285714,11.857142857142856,20194
10.714285714285714,11.857142857142856,20195
10.714285714285714,11.857142857142856,20196
10.714285714285714,11.857142857142856,20197
10.714285714285714,11.857142857142856,20198
10.714285714285714,11.857142857142856,20199
10.714285714285714,11.857142857142856,20200
10.714285714285714,11.857142857142856,20201
10.714285714285714,11.857142857142856,20202
10.714285714285714,11.857142857142856,20203
10.714285714285714,11.857142857142856,20204
10.714285714285714,11.857142857142856,20205
10.714285714285714,11.857142857142856,20206
10.714285714285714,11.857142857142856,20207
10.714285714285714,11.857142857142856,20208
10.714285714285714,11.857142857142856,20209
10.714285714285714,11.857142857142856,20210
10.714285714285714,11.857142857142856,20211
10.714285714285714,11.857142857142856,20212
10.714285714285714,11.857142857142856,20213
10.714285714285714,12.0,20214
10.714285714285714,12.0,20215
10.714285714285714,12.0,20216
10.714285714285714,12.0,20217
10.714285714285714,12.0,20218
10.714285714285714,12.0,20219
10.714285714285714,12.0,20220
10.714285714285714,12.0,20221
10.714285714285714,12.0,20222
10.714285714285714,12.0,20223
10.714285714285714,12.0,20224
10.714285714285714,12.0,20225
10.714285714285714,12.0,20226
10.714285714285714,12.0,20227
10.714285714285714,12.0,20228
10.714285714285714,12.0,20229
10.714285714285714,12.0,20230
10.714285714285714,12.0,20231
10.714285714285714,12.0,20232
10.714285714285714,12.0,20233
10.714285714285714,12.0,20234
10.714285714285714,12.0,20235
10.714285714285714,12.0,20236
10.714285714285714,12.0,20237
10.714285714285714,12.0,20238
10.714285714285714,12.0,20239
10.714285714285714,12.0,20240
10.714285714285714,12.0,20241
10.714285714285714,12.0,20242
10.714285714285714,12.0,20243
10.714285714285714,12.0,20244
10.714285714285714,12.0,20245
10.714285714285714,12.0,20246
10.714285714285714,12.0,20247
10.714285714285714,12.0,20248
10.714285714285714,12.0,20249
10.714285714285714,12.0,20250
10.714285714285714,12.0,20251
10.571428571428571,12.0,20252
10.571428571428571,12.0,20253
10.571428571428571,12.0,20254
10.571428571428571,12.0,20255
10.571428571428571,12.0,20256
10.571428571428571,12.0,20257
10.571428571428571,12.0,20258
10.571428571428571,12.0,20259
10.571428571428571,12.0,20260
10.571428571428571,12.0,20261
10.571428571428571,12.0,20262
10.571428571428571,12.0,20263
10.571428571428571,12.0,20264
10.571428571428571,12.0,20265
10.571428571428571,12.0,20266
10.571428571428571,12.0,20267
10.571428571428571,12.0,20268
10.571428571428571,12.0,20269
10.571428571428571,12.0,20270
10.571428571428571,12.0,20271
10.571428571428571,12.0,20272
10.571428571428571,12.0,20273
10.571428571428571,12.0,20274
9.714285714285715,12.0,20275
9.714285714285715,12.0,20276
9.714285714285715,12.0,20277
9.714285714285715,12.0,20278
9.714285714285715,12.0,20279
9.714285714285715,12.0,20280
9.714285714285715,12.0,20281
9.714285714285715,12.0,20282
9.714285714285715,12.0,20283
9.714285714285715,12.0,20284
9.714285714285715,11.857142857142858,20285
9.714285714285715,11.857142857142858,20286
9.714285714285715,11.857142857142858,20287
9.714285714285715,11.857142857142858,20288
9.714285714285715,11.857142857142858,20289
9.714285714285715,11.857142857142858,20290
9.714285714285715,11.857142857142858,20291
9.714285714285715,11.857142857142858,20292
9.714285714285715,11.857142857142858,20293
9.714285714285715,11.857142857142858,20294
9.714285714285715,11.857142857142858,20295
9.857142857142858,11.857142857142858,20296
9.857142857142858,11.857142857142858,20297
9.857142857142858,11.857142857142858,20298
9.857142857142858,11.857142857142858,20299
9.857142857142858,11.857142857142858,20300
9.857142857142858,11.857142857142858,20301
9.857142857142858,11.857142857142858,20302
9.857142857142858,11.857142857142858,20303
9.857142857142858,11.857142857142858,20304
9.857142857142858,11.857142857142858,20305
9.857142857142858,11.857142857142858,20306
9.857142857142858,11.857142857142858,20307
9.857142857142858,11.857142857142858,20308
9.857142857142858,11.857142857142858,20309
9.857142857142858,11.857142857142858,20310
9.857142857142858,11.857142857142858,20311
9.857142857142858,11.857142857142858,20312
9.857142857142858,11.857142857142858,20313
9.857142857142858,11.857142857142858,20314
9.857142857142858,11.857142857142858,20315
9.857142857142858,11.857142857142858,20316
9.857142857142858,11.857142857142858,20317
9.857142857142858,11.857142857142858,20318
9.857142857142858,11.857142857142858,20319
9.857142857142858,11.857142857142858,20320
9.857142857142858,11.857142857142858,20321
9.857142857142858,11.857142857142858,20322
9.857142857142858,11.857142857142858,20323
9.857142857142858,11.857142857142858,20324
9.857142857142858,11.857142857142858,20325
9.857142857142858,11.857142857142858,20326
9.857142857142858,11.857142857142858,20327
9.857142857142858,11.857142857142858,20328
9.857142857142858,11.857142857142858,20329
9.857142857142858,11.857142857142858,20330
9.857142857142858,11.857142857142858,20331
9.857142857142858,11.857142857142858,20332
9.857142857142858,11.857142857142858,20333
9.857142857142858,12.0,20334
9.857142857142858,12.0,20335
9.857142857142858,12.0,20336
9.857142857142858,12.0,20337
9.857142857142858,12.0,20338
9.857142857142858,12.0,20339
9.857142857142858,12.0,20340
9.857142857142858,12.0,20341
9.857142857142858,12.0,20342
9.857142857142858,12.0,20343
9.857142857142858,12.0,20344
9.857142857142858,12.0,20345
9.857142857142858,12.0,20346
9.857142857142858,12.0,20347
9.857142857142858,12.0,20348
9.857142857142858,12.0,20349
9.857142857142858,12.0,20350
9.857142857142858,12.0,20351
9.857142857142858,12.0,20352
9.857142857142858,12.0,20353
9.857142857142858,12.0,20354
9.857142857142858,12.0,20355
9.857142857142858,12.0,20356
9.857142857142858,12.0,20357
9.857142857142858,12.0,20358
9.857142857142858,12.0,20359
9.857142857142858,12.0,20360
9.857142857142858,12.0,20361
9.857142857142858,12.0,20362
9.857142857142858,12.0,20363
9.857142857142858,12.0,20364
9.857142857142858,12.0,20365
9.857142857142858,12.0,20366
9.857142857142858,12.0,20367
9.857142857142858,12.0,20368
9.857142857142858,12.0,20369
9.857142857142858,12.0,20370
9.857142857142858,12.0,20371
9.857142857142858,12.0,20372
9.857142857142858,12.0,20373
9.857142857142858,12.0,20374
9.857142857142858,12.0,20375
10.714285714285715,12.0,20376
11.571428571428571,12.0,20377
11.57142857142857,12.0,20378
11.57142857142857,12.0,20379
11.57142857142857,12.0,20380
11.57142857142857,12.0,20381
11.57142857142857,12.0,20382
11.57142857142857,12.0,20383
11.57142857142857,12.0,20384
11.57142857142857,12.0,20385
11.57142857142857,12.0,20386
11.57142857142857,12.0,20387
11.57142857142857,12.0,20388
11.57142857142857,12.0,20389
11.57142857142857,12.0,20390
11.57142857142857,12.0,20391
11.57142857142857,12.0,20392
11.57142857142857,12.0,20393
11.57142857142857,12.0,20394
11.57142857142857,12.0,20395
11.57142857142857,12.0,20396
11.57142857142857,12.0,20397
11.57142857142857,12.0,20398
11.57142857142857,12.0,20399
11.57142857142857,12.0,20400
11.57142857142857,12.0,20401
11.57142857142857,12.0,20402
11.57142857142857,12.0,20403
11.57142857142857,12.0,20404
11.57142857142857,12.0,20405
11.57142857142857,12.0,20406
11.57142857142857,12.0,20407
11.57142857142857,12.0,20408
11.57142857142857,12.0,20409
11.57142857142857,12.0,20410
11.57142857142857,12.0,20411
10.714285714285714,12.0,20412
9.857142857142856,12.0,20413
9.857142857142856,12.0,20414
9.857142857142856,12.0,20415
9.857142857142856,12.0,20416
9.857142857142856,12.0,20417
9.857142857142856,12.0,20418
9.857142857142856,12.0,20419
9.857142857142856,12.0,20420
9.857142857142856,12.0,20421
9.857142857142856,12.0,20422
9.857142857142856,12.0,20423
9.857142857142856,12.0,20424
9.857142857142856,12.0,20425
9.857142857142856,12.0,20426
9.857142857142856,12.0,20427
9.857142857142856,12.0,20428
9.857142857142856,12.0,20429
9.857142857142856,12.0,20430
9.857142857142856,12.0,20431
9.857142857142856,12.0,20432
9.857142857142856,12.0,20433
9.857142857142856,12.0,20434
9.857142857142856,12.0,20435
9.857142857142856,12.0,20436
9.857142857142856,12.0,20437
9.857142857142856,12.0,20438
9.857142857142856,12.0,20439
9.857142857142856,12.0,20440
9.857142857142856,11.857142857142858,20441
9.857142857142856,11.857142857142858,20442
9.857142857142856,11.857142857142858,20443
9.857142857142856,11.857142857142858,20444
9.857142857142856,11.857142857142858,20445
9.857142857142856,11.857142857142858,20446
9.999999999999998,11.857142857142858,20447
9.999999999999998,11.857142857142858,20448
9.999999999999998,11.857142857142858,20449
9.999999999999998,11.857142857142858,20450
9.999999999999998,11.857142857142858,20451
11.0,11.857142857142858,20452
11.0,11.857142857142858,20453
11.0,11.857142857142858,20454
11.0,11.714285714285714,20455
11.0,11.714285714285714,20456
12.0,11.714285714285714,20457
12.0,11.714285714285714,20458
12.0,11.714285714285714,20459
12.0,11.714285714285714,20460
12.0,11.714285714285714,20461
12.0,11.714285714285714,20462
12.0,11.714285714285714,20463
12.0,11.714285714285714,20464
12.0,11.714285714285714,20465
12.0,11.714285714285714,20466
12.0,11.714285714285714,20467
12.0,11.714285714285714,20468
12.0,11.714285714285714,20469
12.0,11.714285714285714,20470
12.0,11.714285714285714,20471
12.0,11.714285714285714,20472
12.0,11.714285714285714,20473
12.0,11.714285714285714,20474
12.0,11.714285714285714,20475
12.0,11.714285714285714,20476
12.0,11.714285714285714,20477
12.0,11.714285714285714,20478
12.0,11.714285714285714,20479
12.0,11.714285714285714,20480
12.0,11.714285714285714,20481
12.0,11.714285714285714,20482
12.0,11.714285714285714,20483
12.0,11.714285714285714,20484
12.0,11.714285714285714,20485
12.0,11.714285714285714,20486
12.0,11.714285714285714,20487
12.0,11.714285714285714,20488
12.0,11.714285714285714,20489
12.0,11.714285714285714,20490
12.0,11.714285714285714,20491
12.857142857142856,11.714285714285714,20492
12.999999999999998,11.714285714285714,20493
13.142857142857142,11.714285714285714,20494
13.142857142857142,11.714285714285714,20495
13.142857142857142,11.714285714285714,20496
13.142857142857142,11.714285714285714,20497
13.142857142857142,11.714285714285714,20498
13.999999999999998,11.714285714285714,20499
13.999999999999998,11.714285714285714,20500
13.999999999999998,11.714285714285714,20501
13.999999999999998,11.714285714285714,20502
13.999999999999998,11.714285714285714,20503
