AKAP8L,CPSF6,NEAT1_position
10.999999999999998,9.0,18630
10.999999999999998,9.0,18631
10.999999999999998,9.0,18632
10.999999999999998,9.0,18633
10.999999999999998,9.0,18634
10.999999999999998,9.0,18635
10.999999999999998,9.0,18636
10.999999999999998,9.0,18637
10.142857142857142,9.0,18638
10.142857142857142,9.0,18639
10.142857142857142,9.0,18640
10.142857142857142,9.0,18641
10.142857142857142,9.0,18642
10.142857142857142,9.0,18643
10.142857142857142,9.0,18644
10.142857142857142,9.0,18645
9.999999999999998,9.0,18646
9.999999999999998,9.0,18647
9.999999999999998,9.0,18648
9.999999999999998,9.0,18649
9.999999999999998,9.0,18650
9.999999999999998,9.0,18651
9.999999999999998,9.0,18652
9.999999999999998,9.0,18653
9.999999999999998,9.0,18654
9.999999999999998,8.0,18655
9.999999999999998,8.0,18656
9.999999999999998,8.0,18657
9.999999999999998,8.0,18658
9.999999999999998,8.0,18659
9.999999999999998,8.0,18660
9.999999999999998,8.0,18661
9.999999999999998,8.0,18662
9.999999999999998,8.0,18663
9.999999999999998,8.0,18664
10.142857142857142,8.0,18665
10.142857142857142,8.0,18666
10.142857142857142,8.0,18667
10.142857142857142,8.0,18668
10.142857142857142,8.0,18669
10.142857142857142,8.0,18670
10.142857142857142,8.0,18671
9.285714285714286,8.0,18672
9.285714285714286,8.0,18673
9.285714285714286,8.0,18674
9.285714285714286,8.0,18675
9.285714285714286,8.0,18676
9.285714285714286,8.0,18677
9.285714285714286,8.0,18678
9.285714285714286,8.0,18679
9.285714285714286,8.0,18680
10.142857142857142,8.0,18681
10.142857142857142,8.0,18682
10.142857142857142,8.0,18683
10.142857142857142,8.0,18684
10.142857142857142,8.0,18685
11.0,8.0,18686
11.0,8.0,18687
11.0,8.0,18688
11.142857142857142,8.0,18689
11.142857142857142,8.0,18690
11.142857142857142,8.0,18691
11.142857142857142,8.0,18692
11.142857142857142,8.0,18693
11.142857142857142,8.0,18694
11.142857142857142,8.0,18695
11.142857142857142,8.0,18696
11.142857142857142,8.0,18697
11.142857142857142,8.0,18698
11.142857142857142,8.0,18699
11.142857142857142,8.0,18700
11.142857142857142,8.0,18701
11.142857142857142,8.0,18702
11.142857142857142,8.0,18703
11.142857142857142,8.0,18704
11.142857142857142,8.0,18705
11.142857142857142,8.0,18706
11.142857142857142,8.0,18707
11.285714285714285,8.0,18708
11.285714285714285,8.0,18709
11.285714285714285,8.0,18710
11.285714285714285,8.0,18711
11.285714285714285,8.0,18712
11.285714285714285,8.0,18713
11.285714285714285,8.0,18714
11.285714285714285,8.0,18715
11.285714285714285,8.0,18716
11.285714285714285,8.0,18717
11.285714285714285,8.0,18718
11.285714285714285,8.0,18719
11.285714285714285,8.0,18720
11.285714285714285,8.0,18721
11.285714285714285,8.0,18722
11.285714285714285,8.0,18723
11.285714285714285,8.0,18724
11.285714285714285,8.0,18725
11.285714285714285,8.0,18726
11.285714285714285,9.0,18727
11.285714285714285,9.0,18728
11.285714285714285,9.0,18729
11.285714285714285,10.0,18730
11.285714285714285,10.0,18731
11.285714285714285,10.0,18732
11.285714285714285,10.0,18733
11.285714285714285,10.0,18734
11.285714285714285,10.0,18735
11.285714285714285,10.0,18736
11.285714285714285,10.0,18737
11.285714285714285,10.0,18738
11.285714285714285,10.0,18739
11.285714285714285,10.0,18740
11.285714285714285,10.0,18741
11.285714285714285,10.0,18742
11.285714285714285,10.0,18743
11.285714285714285,10.0,18744
12.142857142857142,10.0,18745
12.142857142857142,10.0,18746
12.142857142857142,10.0,18747
12.285714285714285,10.0,18748
12.285714285714285,10.0,18749
13.142857142857142,10.0,18750
13.142857142857142,10.0,18751
13.142857142857142,10.0,18752
13.142857142857142,10.0,18753
13.142857142857142,10.0,18754
13.142857142857142,10.0,18755
13.142857142857142,10.0,18756
13.142857142857142,10.0,18757
13.142857142857142,10.0,18758
13.142857142857142,10.0,18759
13.142857142857142,10.0,18760
13.142857142857142,10.0,18761
13.142857142857142,10.0,18762
13.142857142857142,10.0,18763
13.142857142857142,10.0,18764
13.142857142857142,10.0,18765
13.142857142857142,10.0,18766
13.142857142857142,10.0,18767
13.142857142857142,10.0,18768
13.142857142857142,10.0,18769
13.142857142857142,10.0,18770
14.0,10.0,18771
14.142857142857142,10.0,18772
14.142857142857142,9.0,18773
14.142857142857142,9.0,18774
14.142857142857142,9.0,18775
15.0,9.0,18776
15.0,9.0,18777
15.0,9.0,18778
15.0,9.0,18779
15.0,9.0,18780
15.0,9.0,18781
15.0,9.0,18782
15.0,9.0,18783
15.142857142857142,9.0,18784
15.142857142857142,9.0,18785
15.142857142857142,9.0,18786
15.142857142857142,9.0,18787
14.285714285714285,9.0,18788
14.285714285714285,9.0,18789
14.285714285714285,9.0,18790
14.285714285714285,9.0,18791
14.285714285714285,9.0,18792
14.285714285714285,9.0,18793
14.285714285714285,9.0,18794
14.285714285714285,9.0,18795
14.285714285714285,9.0,18796
14.285714285714285,9.0,18797
14.285714285714285,9.0,18798
14.285714285714285,9.0,18799
14.285714285714285,9.0,18800
14.285714285714285,9.0,18801
14.285714285714285,9.0,18802
14.285714285714285,9.0,18803
14.285714285714285,9.0,18804
14.285714285714285,8.0,18805
14.285714285714285,8.0,18806
14.285714285714285,8.0,18807
14.285714285714285,8.0,18808
14.285714285714285,8.0,18809
14.285714285714285,8.0,18810
14.285714285714285,8.0,18811
14.285714285714285,8.0,18812
14.285714285714285,8.0,18813
14.285714285714285,8.0,18814
14.285714285714285,8.0,18815
14.285714285714285,8.0,18816
14.285714285714285,8.0,18817
14.285714285714285,8.0,18818
14.285714285714285,8.0,18819
14.285714285714285,8.0,18820
14.285714285714285,8.0,18821
14.285714285714285,8.0,18822
14.285714285714285,8.0,18823
14.285714285714285,8.0,18824
14.285714285714285,8.0,18825
14.285714285714285,8.0,18826
14.285714285714285,8.0,18827
14.285714285714285,8.0,18828
14.285714285714285,8.0,18829
14.285714285714285,8.0,18830
14.285714285714285,8.0,18831
14.285714285714285,8.0,18832
14.285714285714285,8.0,18833
14.285714285714285,8.0,18834
14.285714285714285,8.0,18835
14.285714285714285,8.0,18836
14.285714285714285,8.0,18837
13.428571428571427,8.0,18838
13.428571428571427,8.0,18839
13.428571428571427,8.0,18840
13.428571428571427,8.0,18841
13.428571428571427,8.0,18842
13.428571428571427,8.0,18843
13.428571428571427,8.0,18844
13.428571428571427,8.0,18845
13.428571428571427,8.0,18846
13.428571428571427,8.0,18847
13.428571428571427,8.0,18848
13.428571428571427,8.0,18849
13.428571428571427,8.0,18850
13.428571428571427,7.0,18851
13.428571428571427,7.0,18852
13.428571428571427,7.0,18853
13.428571428571427,7.0,18854
13.428571428571427,7.0,18855
13.428571428571427,7.0,18856
13.428571428571427,7.0,18857
13.428571428571427,7.0,18858
13.428571428571427,7.0,18859
13.428571428571427,7.0,18860
13.428571428571427,7.0,18861
13.428571428571427,7.0,18862
13.428571428571427,7.0,18863
13.428571428571427,7.0,18864
13.428571428571427,7.0,18865
13.428571428571427,7.0,18866
13.428571428571427,7.0,18867
13.428571428571427,7.0,18868
13.428571428571427,7.0,18869
13.428571428571427,7.0,18870
13.428571428571427,7.0,18871
13.428571428571427,7.0,18872
13.428571428571427,7.0,18873
13.428571428571427,7.0,18874
13.428571428571427,7.0,18875
13.428571428571427,7.0,18876
13.428571428571427,7.0,18877
13.285714285714285,7.0,18878
13.428571428571427,7.0,18879
13.428571428571427,7.0,18880
13.428571428571427,7.0,18881
13.285714285714285,7.0,18882
13.285714285714285,7.0,18883
13.285714285714285,7.0,18884
13.285714285714285,7.0,18885
13.142857142857142,7.0,18886
13.142857142857142,7.0,18887
13.142857142857142,7.0,18888
13.142857142857142,7.0,18889
13.142857142857142,7.0,18890
13.142857142857142,7.0,18891
13.142857142857142,7.0,18892
13.142857142857142,7.0,18893
13.142857142857142,7.0,18894
13.142857142857142,7.0,18895
13.142857142857142,7.0,18896
13.142857142857142,7.0,18897
13.142857142857142,7.0,18898
13.142857142857142,7.0,18899
13.142857142857142,7.0,18900
13.142857142857142,7.0,18901
13.142857142857142,7.0,18902
13.142857142857142,7.0,18903
13.142857142857142,7.0,18904
13.142857142857142,7.0,18905
13.142857142857142,7.0,18906
13.142857142857142,7.0,18907
13.142857142857142,7.0,18908
13.142857142857142,7.0,18909
13.142857142857142,7.0,18910
13.142857142857142,7.0,18911
13.142857142857142,7.0,18912
13.142857142857142,7.0,18913
13.142857142857142,7.0,18914
13.142857142857142,7.0,18915
13.142857142857142,7.0,18916
13.142857142857142,7.0,18917
13.142857142857142,7.0,18918
13.142857142857142,7.0,18919
13.142857142857142,7.0,18920
13.142857142857142,7.0,18921
13.142857142857142,7.0,18922
13.142857142857142,7.0,18923
13.142857142857142,7.0,18924
13.142857142857142,7.0,18925
13.142857142857142,7.0,18926
13.142857142857142,7.0,18927
13.142857142857142,7.0,18928
13.142857142857142,7.0,18929
13.142857142857142,7.0,18930
13.142857142857142,7.0,18931
13.142857142857142,7.0,18932
13.142857142857142,7.0,18933
13.142857142857142,7.0,18934
13.142857142857142,7.0,18935
13.142857142857142,7.0,18936
13.142857142857142,7.0,18937
13.142857142857142,7.0,18938
13.142857142857142,7.0,18939
13.142857142857142,7.0,18940
13.142857142857142,7.0,18941
13.142857142857142,7.0,18942
13.142857142857142,7.0,18943
13.142857142857142,7.0,18944
13.142857142857142,7.0,18945
13.142857142857142,7.0,18946
13.142857142857142,7.0,18947
13.142857142857142,7.0,18948
13.142857142857142,7.0,18949
13.142857142857142,7.0,18950
13.142857142857142,7.0,18951
13.142857142857142,7.0,18952
13.142857142857142,7.0,18953
13.142857142857142,7.0,18954
13.142857142857142,7.0,18955
13.142857142857142,7.0,18956
13.285714285714286,7.0,18957
13.285714285714286,7.0,18958
13.285714285714286,7.0,18959
13.285714285714286,7.0,18960
13.285714285714286,7.0,18961
13.285714285714286,7.0,18962
13.285714285714286,7.0,18963
13.142857142857142,7.0,18964
13.142857142857142,7.0,18965
13.142857142857142,7.0,18966
13.142857142857142,7.0,18967
13.142857142857142,7.0,18968
13.142857142857142,7.0,18969
13.142857142857142,7.0,18970
13.142857142857142,7.0,18971
13.142857142857142,7.0,18972
13.142857142857142,7.0,18973
13.142857142857142,7.0,18974
13.142857142857142,7.0,18975
13.142857142857142,7.0,18976
13.142857142857142,7.0,18977
13.142857142857142,7.0,18978
13.142857142857142,7.0,18979
13.142857142857142,7.0,18980
13.142857142857142,7.0,18981
13.142857142857142,7.0,18982
13.142857142857142,7.0,18983
12.285714285714286,7.0,18984
12.285714285714286,7.0,18985
12.285714285714286,7.0,18986
12.285714285714286,7.0,18987
12.285714285714286,7.0,18988
11.428571428571429,7.0,18989
10.571428571428571,7.0,18990
10.428571428571429,7.0,18991
10.428571428571429,7.0,18992
10.428571428571429,7.0,18993
10.428571428571429,7.0,18994
10.428571428571429,7.0,18995
10.428571428571429,7.0,18996
10.428571428571429,7.0,18997
10.428571428571429,7.0,18998
10.428571428571429,7.0,18999
10.428571428571429,7.0,19000
10.428571428571429,7.0,19001
10.428571428571429,7.0,19002
10.428571428571429,7.0,19003
10.428571428571429,7.0,19004
10.428571428571429,7.0,19005
10.428571428571429,7.0,19006
10.428571428571429,7.0,19007
10.428571428571429,7.0,19008
10.285714285714286,7.0,19009
10.285714285714286,7.0,19010
10.285714285714286,7.0,19011
10.285714285714286,7.0,19012
10.285714285714286,7.0,19013
10.285714285714286,7.0,19014
10.285714285714286,7.0,19015
10.285714285714286,7.0,19016
10.285714285714286,7.0,19017
10.285714285714286,7.0,19018
10.285714285714286,7.0,19019
10.285714285714286,7.0,19020
10.285714285714286,7.0,19021
10.285714285714286,7.0,19022
10.285714285714286,7.0,19023
10.285714285714286,7.0,19024
10.285714285714286,7.0,19025
10.285714285714286,7.0,19026
10.285714285714286,7.0,19027
10.285714285714286,7.0,19028
10.285714285714286,7.0,19029
10.285714285714286,7.0,19030
10.285714285714286,7.0,19031
10.285714285714286,7.0,19032
10.285714285714286,7.0,19033
10.285714285714286,7.0,19034
10.285714285714286,7.0,19035
10.285714285714286,7.0,19036
10.285714285714286,7.0,19037
10.428571428571429,7.0,19038
10.428571428571429,7.0,19039
10.428571428571429,7.0,19040
10.428571428571429,7.0,19041
10.428571428571429,7.0,19042
10.428571428571429,7.0,19043
10.428571428571429,7.0,19044
10.428571428571429,7.0,19045
10.428571428571429,7.0,19046
10.428571428571429,7.0,19047
10.428571428571429,7.0,19048
10.428571428571429,7.0,19049
10.428571428571429,7.0,19050
10.428571428571429,7.0,19051
10.428571428571429,7.0,19052
10.428571428571429,7.0,19053
10.428571428571429,7.0,19054
9.571428571428571,7.0,19055
9.571428571428571,7.0,19056
9.571428571428571,7.0,19057
9.571428571428571,7.0,19058
9.571428571428571,7.0,19059
9.571428571428571,7.0,19060
9.571428571428571,7.0,19061
9.571428571428571,7.0,19062
9.571428571428571,7.0,19063
10.428571428571429,7.0,19064
10.428571428571429,7.0,19065
10.428571428571429,7.0,19066
10.571428571428571,7.0,19067
10.571428571428571,7.0,19068
10.571428571428571,7.0,19069
10.571428571428571,7.0,19070
10.571428571428571,7.0,19071
10.571428571428571,7.0,19072
10.571428571428571,7.0,19073
10.571428571428571,7.0,19074
10.571428571428571,7.0,19075
10.571428571428571,7.0,19076
10.571428571428571,7.0,19077
10.571428571428571,7.0,19078
10.571428571428571,7.0,19079
10.571428571428571,7.0,19080
10.571428571428571,7.0,19081
10.571428571428571,7.0,19082
10.571428571428571,7.0,19083
10.571428571428571,7.0,19084
10.571428571428571,7.0,19085
10.571428571428571,7.0,19086
10.571428571428571,7.0,19087
10.571428571428571,7.0,19088
10.571428571428571,7.0,19089
10.571428571428571,7.0,19090
10.571428571428571,7.0,19091
10.571428571428571,7.0,19092
10.571428571428571,7.0,19093
10.571428571428571,7.0,19094
10.571428571428571,7.0,19095
10.571428571428571,8.0,19096
10.571428571428571,8.0,19097
10.571428571428571,8.0,19098
10.571428571428571,9.0,19099
10.571428571428571,9.0,19100
10.571428571428571,9.0,19101
10.571428571428571,9.0,19102
10.571428571428571,9.0,19103
10.571428571428571,9.0,19104
10.571428571428571,9.0,19105
10.571428571428571,9.0,19106
10.571428571428571,9.0,19107
10.571428571428571,9.0,19108
10.571428571428571,10.0,19109
10.571428571428571,10.0,19110
10.571428571428571,10.0,19111
10.571428571428571,10.0,19112
10.571428571428571,10.0,19113
10.571428571428571,10.0,19114
10.571428571428571,10.0,19115
10.571428571428571,10.0,19116
10.571428571428571,10.0,19117
10.571428571428571,10.0,19118
10.571428571428571,10.0,19119
10.571428571428571,10.0,19120
10.571428571428571,10.0,19121
10.571428571428571,10.0,19122
10.571428571428571,10.0,19123
11.428571428571427,10.0,19124
11.428571428571427,10.0,19125
11.428571428571427,10.0,19126
11.428571428571427,10.0,19127
11.428571428571427,10.0,19128
11.428571428571427,10.0,19129
11.428571428571427,10.0,19130
11.428571428571427,10.0,19131
11.428571428571427,10.0,19132
11.428571428571427,10.0,19133
11.428571428571427,10.0,19134
11.428571428571427,10.0,19135
11.428571428571427,10.0,19136
11.428571428571427,10.0,19137
11.428571428571427,10.0,19138
11.428571428571427,10.0,19139
11.428571428571427,10.0,19140
11.428571428571427,10.0,19141
11.428571428571427,10.0,19142
11.428571428571427,10.0,19143
11.428571428571427,10.0,19144
11.428571428571427,10.0,19145
11.428571428571427,10.0,19146
11.428571428571427,10.0,19147
11.428571428571427,10.0,19148
10.57142857142857,10.0,19149
10.57142857142857,10.0,19150
10.57142857142857,10.0,19151
10.57142857142857,10.0,19152
10.57142857142857,10.0,19153
10.57142857142857,10.0,19154
10.57142857142857,10.0,19155
10.57142857142857,11.0,19156
10.57142857142857,11.0,19157
10.57142857142857,11.0,19158
10.57142857142857,12.0,19159
10.57142857142857,12.0,19160
10.57142857142857,12.0,19161
10.57142857142857,12.0,19162
10.57142857142857,12.0,19163
10.57142857142857,12.0,19164
10.57142857142857,12.0,19165
10.57142857142857,12.0,19166
11.428571428571427,12.0,19167
11.428571428571427,12.0,19168
11.428571428571427,12.0,19169
11.57142857142857,12.0,19170
11.57142857142857,12.0,19171
11.57142857142857,12.0,19172
11.57142857142857,12.0,19173
11.57142857142857,12.0,19174
11.57142857142857,12.0,19175
11.57142857142857,12.0,19176
11.57142857142857,12.0,19177
11.57142857142857,12.0,19178
11.57142857142857,12.0,19179
11.57142857142857,12.0,19180
11.57142857142857,12.0,19181
11.57142857142857,12.0,19182
11.57142857142857,12.0,19183
11.57142857142857,12.0,19184
11.57142857142857,12.0,19185
11.57142857142857,12.0,19186
11.57142857142857,12.0,19187
11.57142857142857,12.0,19188
11.57142857142857,12.0,19189
11.57142857142857,12.0,19190
11.57142857142857,12.0,19191
11.57142857142857,12.0,19192
11.57142857142857,12.0,19193
12.428571428571427,12.0,19194
13.285714285714285,12.0,19195
13.285714285714285,12.0,19196
13.285714285714285,12.0,19197
13.285714285714285,12.0,19198
14.142857142857142,12.0,19199
14.142857142857142,12.0,19200
14.142857142857142,12.0,19201
14.142857142857142,12.0,19202
14.285714285714285,12.0,19203
14.285714285714285,12.0,19204
14.285714285714285,12.0,19205
14.285714285714285,12.0,19206
14.285714285714285,12.0,19207
14.285714285714285,12.0,19208
14.285714285714285,12.0,19209
14.285714285714285,12.0,19210
14.285714285714285,12.0,19211
14.285714285714285,12.0,19212
14.285714285714285,12.0,19213
14.285714285714285,12.0,19214
14.285714285714285,12.0,19215
14.285714285714285,12.0,19216
14.285714285714285,12.0,19217
14.285714285714285,12.0,19218
14.285714285714285,12.0,19219
14.285714285714285,12.0,19220
14.285714285714285,12.0,19221
14.285714285714285,12.0,19222
15.142857142857142,12.0,19223
15.142857142857142,12.0,19224
15.142857142857142,12.0,19225
15.142857142857142,12.0,19226
15.142857142857142,12.0,19227
15.142857142857142,12.0,19228
15.142857142857142,12.0,19229
15.142857142857142,12.0,19230
15.142857142857142,12.0,19231
15.142857142857142,12.0,19232
15.142857142857142,12.0,19233
15.142857142857142,12.0,19234
15.142857142857142,12.0,19235
15.142857142857142,12.0,19236
15.142857142857142,13.0,19237
15.142857142857142,13.0,19238
15.142857142857142,13.0,19239
15.142857142857142,13.0,19240
15.142857142857142,13.0,19241
15.142857142857142,13.0,19242
15.142857142857142,13.0,19243
15.142857142857142,13.0,19244
15.142857142857142,13.0,19245
15.142857142857142,13.0,19246
15.142857142857142,13.0,19247
15.142857142857142,13.0,19248
15.142857142857142,13.0,19249
15.142857142857142,13.0,19250
15.142857142857142,13.0,19251
15.142857142857142,13.0,19252
15.142857142857142,13.0,19253
15.142857142857142,13.0,19254
15.142857142857142,13.0,19255
15.142857142857142,13.0,19256
15.142857142857142,13.0,19257
15.142857142857142,13.0,19258
15.142857142857142,13.0,19259
15.142857142857142,13.0,19260
15.142857142857142,13.0,19261
15.142857142857142,13.0,19262
15.142857142857142,13.0,19263
15.142857142857142,13.0,19264
15.142857142857142,13.0,19265
15.142857142857142,13.0,19266
15.142857142857142,13.0,19267
15.142857142857142,14.0,19268
15.142857142857142,14.0,19269
15.142857142857142,14.0,19270
15.142857142857142,14.0,19271
15.142857142857142,14.0,19272
15.142857142857142,14.0,19273
15.142857142857142,14.0,19274
15.142857142857142,14.0,19275
15.142857142857142,14.0,19276
15.142857142857142,14.0,19277
15.142857142857142,14.0,19278
15.142857142857142,14.0,19279
15.142857142857142,14.0,19280
15.142857142857142,14.0,19281
15.142857142857142,14.0,19282
15.142857142857142,14.0,19283
15.142857142857142,14.0,19284
15.142857142857142,14.0,19285
15.142857142857142,14.0,19286
15.142857142857142,14.0,19287
15.142857142857142,14.0,19288
15.142857142857142,14.0,19289
15.142857142857142,14.0,19290
15.142857142857142,15.0,19291
15.142857142857142,15.0,19292
15.142857142857142,15.0,19293
15.142857142857142,15.0,19294
15.142857142857142,15.0,19295
15.142857142857142,15.0,19296
15.142857142857142,15.0,19297
15.142857142857142,15.0,19298
15.142857142857142,15.0,19299
15.142857142857142,15.0,19300
15.142857142857142,15.0,19301
15.142857142857142,15.0,19302
15.142857142857142,15.0,19303
15.142857142857142,15.0,19304
15.142857142857142,15.0,19305
15.142857142857142,15.0,19306
15.142857142857142,15.0,19307
15.142857142857142,15.0,19308
15.142857142857142,15.0,19309
15.142857142857142,15.0,19310
15.142857142857142,15.0,19311
15.142857142857142,15.0,19312
15.142857142857142,15.0,19313
15.142857142857142,15.0,19314
15.142857142857142,15.0,19315
15.142857142857142,15.0,19316
15.142857142857142,15.0,19317
15.142857142857142,15.0,19318
15.142857142857142,15.0,19319
15.142857142857142,15.0,19320
15.142857142857142,15.0,19321
15.142857142857142,15.0,19322
15.285714285714285,15.0,19323
15.285714285714285,15.0,19324
15.285714285714285,15.0,19325
15.285714285714285,15.0,19326
15.285714285714285,15.0,19327
15.285714285714285,15.0,19328
15.285714285714285,15.0,19329
15.285714285714285,15.0,19330
15.285714285714285,15.0,19331
15.285714285714285,15.0,19332
15.285714285714285,15.0,19333
15.285714285714285,15.0,19334
15.285714285714285,15.0,19335
15.285714285714285,15.0,19336
15.285714285714285,15.0,19337
15.285714285714285,15.0,19338
15.285714285714285,15.0,19339
15.285714285714285,15.0,19340
15.285714285714285,15.0,19341
15.285714285714285,15.0,19342
15.285714285714285,15.0,19343
15.285714285714285,15.0,19344
15.285714285714285,15.0,19345
15.285714285714285,15.0,19346
15.285714285714285,15.0,19347
15.285714285714285,15.0,19348
15.285714285714285,16.0,19349
16.142857142857142,16.0,19350
16.142857142857142,16.0,19351
16.142857142857142,16.0,19352
16.142857142857142,16.0,19353
16.142857142857142,16.0,19354
16.285714285714285,16.0,19355
16.285714285714285,16.0,19356
16.285714285714285,16.0,19357
16.285714285714285,16.0,19358
16.285714285714285,16.0,19359
16.285714285714285,16.0,19360
16.285714285714285,15.0,19361
16.285714285714285,15.0,19362
16.285714285714285,15.0,19363
16.285714285714285,15.0,19364
16.285714285714285,16.0,19365
16.285714285714285,16.0,19366
16.285714285714285,16.0,19367
16.285714285714285,16.0,19368
16.285714285714285,16.0,19369
16.285714285714285,16.0,19370
16.285714285714285,16.0,19371
16.285714285714285,16.0,19372
16.285714285714285,16.0,19373
16.285714285714285,16.0,19374
16.285714285714285,16.0,19375
16.285714285714285,16.0,19376
16.285714285714285,16.0,19377
16.285714285714285,16.0,19378
16.285714285714285,16.0,19379
16.285714285714285,16.0,19380
16.285714285714285,16.0,19381
16.285714285714285,16.0,19382
16.285714285714285,16.0,19383
16.285714285714285,16.0,19384
16.285714285714285,16.0,19385
16.285714285714285,16.0,19386
16.285714285714285,16.0,19387
16.285714285714285,16.0,19388
16.285714285714285,16.0,19389
16.285714285714285,16.0,19390
16.285714285714285,16.0,19391
16.285714285714285,16.0,19392
16.285714285714285,16.0,19393
16.285714285714285,16.0,19394
16.285714285714285,16.0,19395
16.285714285714285,16.0,19396
16.285714285714285,16.0,19397
16.285714285714285,16.0,19398
16.285714285714285,16.0,19399
16.285714285714285,16.0,19400
16.285714285714285,16.0,19401
16.285714285714285,16.0,19402
16.285714285714285,16.0,19403
16.285714285714285,16.0,19404
16.285714285714285,16.0,19405
16.285714285714285,16.0,19406
16.285714285714285,16.0,19407
16.285714285714285,16.0,19408
16.285714285714285,16.0,19409
16.285714285714285,16.0,19410
16.285714285714285,16.0,19411
16.285714285714285,16.0,19412
16.285714285714285,16.0,19413
16.285714285714285,16.0,19414
16.285714285714285,15.0,19415
16.285714285714285,15.0,19416
16.285714285714285,15.0,19417
16.285714285714285,15.0,19418
16.285714285714285,15.0,19419
16.285714285714285,15.0,19420
16.285714285714285,15.0,19421
16.285714285714285,15.0,19422
16.285714285714285,15.0,19423
16.285714285714285,15.0,19424
16.285714285714285,15.0,19425
16.285714285714285,15.0,19426
16.285714285714285,15.0,19427
16.285714285714285,15.0,19428
16.285714285714285,15.0,19429
16.285714285714285,15.0,19430
16.285714285714285,15.0,19431
16.285714285714285,15.0,19432
16.285714285714285,15.0,19433
16.285714285714285,15.0,19434
16.285714285714285,15.0,19435
16.285714285714285,15.0,19436
16.285714285714285,15.0,19437
16.285714285714285,15.0,19438
16.285714285714285,15.0,19439
16.285714285714285,15.0,19440
16.285714285714285,15.0,19441
16.285714285714285,15.0,19442
16.285714285714285,15.0,19443
16.285714285714285,15.0,19444
16.285714285714285,15.0,19445
16.285714285714285,15.0,19446
16.285714285714285,15.0,19447
16.285714285714285,15.0,19448
16.285714285714285,15.0,19449
16.285714285714285,15.0,19450
16.285714285714285,15.0,19451
16.285714285714285,15.0,19452
16.285714285714285,15.0,19453
16.285714285714285,15.0,19454
16.428571428571427,15.0,19455
16.428571428571427,15.0,19456
16.428571428571427,15.0,19457
16.428571428571427,15.0,19458
16.428571428571427,15.0,19459
16.428571428571427,15.0,19460
16.428571428571427,15.0,19461
16.428571428571427,15.0,19462
16.428571428571427,15.0,19463
16.428571428571427,15.0,19464
16.428571428571427,15.0,19465
16.428571428571427,15.0,19466
16.428571428571427,15.0,19467
16.428571428571427,15.0,19468
16.428571428571427,15.0,19469
16.428571428571427,15.0,19470
16.428571428571427,15.0,19471
16.428571428571427,15.0,19472
16.428571428571427,15.0,19473
16.428571428571427,15.0,19474
16.428571428571427,15.0,19475
16.428571428571427,15.0,19476
16.428571428571427,15.0,19477
16.428571428571427,15.0,19478
16.57142857142857,15.0,19479
16.57142857142857,15.0,19480
16.57142857142857,15.0,19481
16.57142857142857,16.0,19482
17.428571428571427,16.0,19483
17.428571428571427,16.0,19484
17.428571428571427,16.0,19485
17.428571428571427,16.0,19486
17.428571428571427,16.0,19487
17.428571428571427,17.0,19488
17.428571428571427,17.0,19489
17.428571428571427,17.0,19490
17.428571428571427,18.0,19491
17.428571428571427,18.0,19492
17.428571428571427,18.0,19493
17.428571428571427,19.0,19494
17.428571428571427,19.0,19495
17.428571428571427,19.0,19496
17.428571428571427,19.0,19497
17.428571428571427,19.0,19498
17.428571428571427,19.0,19499
17.428571428571427,19.0,19500
17.428571428571427,19.0,19501
17.428571428571427,19.0,19502
17.428571428571427,19.0,19503
17.428571428571427,19.0,19504
17.428571428571427,19.0,19505
17.428571428571427,19.0,19506
17.428571428571427,19.0,19507
17.428571428571427,19.0,19508
17.428571428571427,19.0,19509
17.428571428571427,19.0,19510
17.428571428571427,19.0,19511
17.428571428571427,19.0,19512
17.428571428571427,19.0,19513
17.57142857142857,20.0,19514
17.71428571428571,20.0,19515
17.71428571428571,20.0,19516
17.71428571428571,20.0,19517
17.71428571428571,20.0,19518
17.71428571428571,20.0,19519
17.71428571428571,20.0,19520
17.71428571428571,20.0,19521
17.71428571428571,20.0,19522
17.71428571428571,20.0,19523
17.71428571428571,20.0,19524
17.71428571428571,20.0,19525
17.71428571428571,20.0,19526
17.71428571428571,20.0,19527
17.71428571428571,20.0,19528
17.71428571428571,20.0,19529
17.71428571428571,20.0,19530
17.71428571428571,20.0,19531
17.71428571428571,20.0,19532
17.71428571428571,20.0,19533
17.71428571428571,20.0,19534
17.857142857142854,20.0,19535
16.999999999999996,20.0,19536
16.999999999999996,20.0,19537
16.999999999999996,20.0,19538
16.999999999999996,20.0,19539
16.999999999999996,20.0,19540
16.999999999999996,20.0,19541
16.999999999999996,20.0,19542
16.999999999999996,20.0,19543
16.999999999999996,20.0,19544
16.999999999999996,20.0,19545
16.999999999999996,20.0,19546
16.999999999999996,20.0,19547
16.999999999999996,20.0,19548
16.999999999999996,20.0,19549
16.999999999999996,20.0,19550
16.999999999999996,20.0,19551
16.999999999999996,20.0,19552
16.999999999999996,20.0,19553
16.999999999999996,20.0,19554
16.999999999999996,20.0,19555
16.999999999999996,20.0,19556
17.999999999999996,20.0,19557
17.999999999999996,20.0,19558
17.999999999999996,20.0,19559
17.999999999999996,20.0,19560
18.857142857142854,20.0,19561
18.857142857142854,20.0,19562
18.857142857142854,20.0,19563
18.857142857142854,20.0,19564
