FUS,TAF15,EWSR1,NEAT1_position
8.0,16.0,12.285714285714285,17858
8.0,16.0,12.285714285714285,17859
8.0,16.0,12.285714285714285,17860
8.0,16.0,12.285714285714285,17861
8.0,16.0,12.285714285714285,17862
8.0,16.0,12.285714285714285,17863
8.0,16.0,12.285714285714285,17864
8.0,16.0,12.285714285714285,17865
8.0,16.0,12.285714285714285,17866
8.0,16.0,12.285714285714285,17867
8.0,16.0,12.285714285714285,17868
8.0,16.0,12.285714285714285,17869
8.0,16.0,12.285714285714285,17870
8.0,16.0,12.285714285714285,17871
8.0,16.0,12.285714285714285,17872
8.0,15.0,12.285714285714285,17873
8.0,15.0,12.285714285714285,17874
8.0,15.0,12.285714285714285,17875
8.0,15.0,12.285714285714285,17876
8.0,15.0,12.285714285714285,17877
8.0,15.0,12.285714285714285,17878
8.0,15.0,12.285714285714285,17879
8.0,15.0,13.142857142857142,17880
8.0,15.0,13.142857142857142,17881
8.0,15.0,13.142857142857142,17882
8.0,15.0,13.285714285714285,17883
8.0,15.0,13.285714285714285,17884
8.0,15.0,14.142857142857142,17885
8.0,15.0,14.142857142857142,17886
8.0,15.0,14.142857142857142,17887
8.0,15.0,14.142857142857142,17888
8.0,15.0,14.142857142857142,17889
8.0,15.0,14.142857142857142,17890
8.0,15.0,14.142857142857142,17891
8.0,15.0,14.142857142857142,17892
8.0,15.0,14.142857142857142,17893
8.0,15.0,14.142857142857142,17894
8.0,15.0,14.142857142857142,17895
8.0,15.0,14.142857142857142,17896
8.0,15.0,14.142857142857142,17897
8.0,15.0,14.142857142857142,17898
8.0,15.0,14.142857142857142,17899
8.0,15.0,14.142857142857142,17900
8.0,15.0,14.142857142857142,17901
8.0,15.0,14.142857142857142,17902
8.0,15.0,14.142857142857142,17903
8.0,15.0,14.142857142857142,17904
8.0,15.0,14.142857142857142,17905
8.0,15.0,14.142857142857142,17906
8.0,15.0,14.142857142857142,17907
8.0,15.0,14.142857142857142,17908
8.0,15.0,14.142857142857142,17909
8.0,15.0,14.142857142857142,17910
8.0,15.0,14.142857142857142,17911
8.0,15.0,14.142857142857142,17912
8.0,15.0,14.142857142857142,17913
8.0,15.0,14.142857142857142,17914
8.0,15.0,14.142857142857142,17915
8.0,15.0,14.142857142857142,17916
8.0,15.0,14.142857142857142,17917
8.0,15.0,14.142857142857142,17918
8.0,15.0,14.142857142857142,17919
8.0,15.0,14.142857142857142,17920
8.0,15.0,14.142857142857142,17921
8.0,15.0,14.142857142857142,17922
8.0,15.0,14.142857142857142,17923
8.0,15.0,14.142857142857142,17924
8.0,15.0,14.142857142857142,17925
8.0,15.0,14.142857142857142,17926
8.0,15.0,14.142857142857142,17927
8.0,15.0,14.142857142857142,17928
8.0,15.0,14.142857142857142,17929
8.0,15.0,14.142857142857142,17930
8.0,15.0,14.142857142857142,17931
8.0,15.0,14.142857142857142,17932
8.0,15.0,14.142857142857142,17933
8.0,15.0,14.142857142857142,17934
8.0,15.0,14.142857142857142,17935
8.0,15.0,14.142857142857142,17936
8.0,15.0,14.142857142857142,17937
8.0,15.0,14.142857142857142,17938
8.0,15.0,14.142857142857142,17939
8.0,15.0,14.142857142857142,17940
8.0,15.0,14.142857142857142,17941
8.0,15.0,14.142857142857142,17942
8.0,15.0,14.142857142857142,17943
8.0,15.0,14.142857142857142,17944
8.0,15.0,14.142857142857142,17945
8.0,15.0,14.142857142857142,17946
8.0,15.0,14.142857142857142,17947
8.0,15.0,14.142857142857142,17948
8.0,15.0,14.142857142857142,17949
8.0,15.0,14.142857142857142,17950
8.0,15.0,14.142857142857142,17951
8.0,15.0,14.142857142857142,17952
8.0,15.0,14.142857142857142,17953
8.0,15.0,14.142857142857142,17954
8.0,15.0,14.142857142857142,17955
8.0,15.0,14.142857142857142,17956
8.0,15.0,14.142857142857142,17957
8.0,15.0,14.142857142857142,17958
8.0,15.0,14.142857142857142,17959
8.0,15.0,14.142857142857142,17960
8.0,15.0,14.142857142857142,17961
8.0,15.0,14.142857142857142,17962
8.0,15.0,14.999999999999998,17963
8.0,16.0,14.999999999999998,17964
8.0,16.0,14.999999999999998,17965
8.0,16.0,14.999999999999998,17966
8.0,16.0,15.857142857142856,17967
8.0,16.0,15.857142857142856,17968
8.0,16.0,15.857142857142856,17969
8.0,16.0,15.857142857142856,17970
8.0,16.0,15.857142857142856,17971
8.0,16.0,15.857142857142856,17972
8.0,16.0,15.857142857142856,17973
8.0,16.0,15.857142857142856,17974
8.0,16.0,15.857142857142856,17975
8.0,16.0,15.857142857142856,17976
8.0,16.0,15.857142857142856,17977
8.0,16.0,15.857142857142856,17978
8.0,16.0,15.857142857142856,17979
8.0,16.0,15.857142857142856,17980
8.0,16.0,15.857142857142856,17981
8.0,16.0,15.857142857142856,17982
8.0,16.0,15.857142857142856,17983
8.0,16.0,15.857142857142856,17984
8.0,16.0,15.857142857142856,17985
8.0,16.0,15.857142857142856,17986
8.0,16.0,15.999999999999998,17987
8.0,16.0,15.999999999999998,17988
9.0,16.0,15.999999999999998,17989
9.0,16.0,16.857142857142854,17990
9.0,15.0,16.857142857142854,17991
9.0,15.0,17.0,17992
9.0,15.0,17.0,17993
9.0,15.0,17.0,17994
9.0,15.0,17.0,17995
9.0,15.0,17.0,17996
9.0,15.0,17.0,17997
9.0,15.0,17.0,17998
9.0,15.0,17.0,17999
9.0,15.0,17.0,18000
9.0,15.0,17.0,18001
9.0,15.0,17.0,18002
9.0,15.0,17.0,18003
9.0,15.0,17.0,18004
9.0,15.0,17.0,18005
9.0,15.0,17.0,18006
9.0,15.0,17.0,18007
9.0,15.0,17.0,18008
9.0,15.0,17.0,18009
9.0,15.0,17.0,18010
9.0,15.0,17.0,18011
9.0,15.0,17.0,18012
9.0,15.0,17.0,18013
9.0,15.0,17.0,18014
9.0,15.0,17.0,18015
9.0,15.0,17.0,18016
9.0,15.0,17.0,18017
9.0,15.0,17.0,18018
9.0,15.0,17.0,18019
9.0,15.0,17.0,18020
9.0,15.0,17.0,18021
9.0,15.0,17.0,18022
9.0,15.0,17.0,18023
9.0,15.0,17.0,18024
9.0,15.0,17.0,18025
9.0,15.0,17.0,18026
9.0,15.0,17.0,18027
9.0,15.0,17.0,18028
9.0,15.0,17.0,18029
9.0,15.0,17.0,18030
9.0,15.0,17.0,18031
9.0,15.0,17.0,18032
9.0,15.0,17.0,18033
9.0,15.0,17.0,18034
9.0,15.0,17.0,18035
9.0,15.0,16.142857142857142,18036
9.0,15.0,16.142857142857142,18037
9.0,15.0,16.142857142857142,18038
9.0,15.0,16.142857142857142,18039
9.0,15.0,16.142857142857142,18040
9.0,15.0,16.142857142857142,18041
9.0,15.0,16.142857142857142,18042
9.0,15.0,16.142857142857142,18043
9.0,15.0,16.142857142857142,18044
9.0,15.0,16.142857142857142,18045
9.0,15.0,15.999999999999998,18046
9.0,15.0,15.999999999999998,18047
9.0,15.0,15.999999999999998,18048
9.0,16.0,15.999999999999998,18049
9.0,16.0,15.999999999999998,18050
9.0,16.0,15.999999999999998,18051
9.0,16.0,15.999999999999998,18052
9.0,16.0,15.999999999999998,18053
9.0,16.0,15.999999999999998,18054
9.0,16.0,15.999999999999998,18055
9.0,16.0,15.999999999999998,18056
9.0,16.0,15.999999999999998,18057
9.0,16.0,15.999999999999998,18058
9.0,16.0,15.999999999999998,18059
9.0,16.0,15.999999999999998,18060
9.0,16.0,15.999999999999998,18061
9.0,16.0,15.999999999999998,18062
9.0,16.0,15.999999999999998,18063
9.0,16.0,15.999999999999998,18064
9.0,15.0,15.999999999999998,18065
9.0,15.0,15.999999999999998,18066
9.0,15.0,15.999999999999998,18067
9.0,15.0,15.999999999999998,18068
9.0,15.0,15.999999999999998,18069
9.0,15.0,15.999999999999998,18070
9.0,15.0,15.999999999999998,18071
9.0,15.0,15.999999999999998,18072
9.0,15.0,15.999999999999998,18073
9.0,15.0,15.999999999999998,18074
9.0,15.0,15.999999999999998,18075
9.0,15.0,15.999999999999998,18076
9.0,15.0,15.999999999999998,18077
9.0,15.0,15.999999999999998,18078
9.0,15.0,15.999999999999998,18079
9.0,15.0,15.999999999999998,18080
9.0,15.0,15.999999999999998,18081
9.0,15.0,15.999999999999998,18082
9.0,15.0,15.999999999999998,18083
9.0,15.0,15.999999999999998,18084
8.0,15.0,15.999999999999998,18085
8.0,15.0,15.999999999999998,18086
8.0,15.0,15.999999999999998,18087
8.0,15.0,15.999999999999998,18088
8.0,15.0,15.999999999999998,18089
8.0,15.0,15.999999999999998,18090
8.0,15.0,15.999999999999998,18091
8.0,15.0,15.999999999999998,18092
8.0,15.0,15.999999999999998,18093
8.0,15.0,15.999999999999998,18094
8.0,15.0,15.999999999999998,18095
8.0,15.0,15.999999999999998,18096
8.0,15.0,15.999999999999998,18097
8.0,15.0,15.999999999999998,18098
8.0,15.0,15.999999999999998,18099
8.0,15.0,15.999999999999998,18100
8.0,15.0,15.999999999999998,18101
8.0,15.0,15.999999999999998,18102
8.0,15.0,15.999999999999998,18103
8.0,15.0,15.999999999999998,18104
8.0,15.0,15.999999999999998,18105
8.0,15.0,15.999999999999998,18106
8.0,15.0,15.999999999999998,18107
8.0,15.0,15.999999999999998,18108
8.0,15.0,15.999999999999998,18109
8.0,15.0,15.999999999999998,18110
8.0,15.0,15.999999999999998,18111
8.0,15.0,15.999999999999998,18112
8.0,15.0,15.999999999999998,18113
8.0,15.0,15.999999999999998,18114
8.0,15.0,15.999999999999998,18115
8.0,15.0,15.999999999999998,18116
8.0,15.0,15.999999999999998,18117
8.0,15.0,15.999999999999998,18118
8.0,15.0,15.999999999999998,18119
8.0,15.0,15.999999999999998,18120
8.0,15.0,15.999999999999998,18121
8.0,15.0,15.999999999999998,18122
8.0,15.0,15.999999999999998,18123
8.0,15.0,15.999999999999998,18124
8.0,15.0,15.999999999999998,18125
8.0,15.0,15.999999999999998,18126
8.0,15.0,15.999999999999998,18127
8.0,15.0,15.999999999999998,18128
8.0,15.0,15.999999999999998,18129
8.0,15.0,15.999999999999998,18130
8.0,15.0,15.999999999999998,18131
8.0,15.0,15.999999999999998,18132
8.0,15.0,15.999999999999998,18133
8.0,15.0,15.999999999999998,18134
8.0,15.0,15.999999999999998,18135
8.0,15.0,15.999999999999998,18136
8.0,15.0,15.999999999999998,18137
8.0,15.0,15.999999999999998,18138
8.0,15.0,15.999999999999998,18139
8.0,15.0,15.999999999999998,18140
8.0,15.0,15.999999999999998,18141
8.0,15.0,15.999999999999998,18142
8.0,15.0,15.999999999999998,18143
8.0,15.0,15.999999999999998,18144
8.0,15.0,15.999999999999998,18145
8.0,15.0,15.999999999999998,18146
8.0,15.0,15.999999999999998,18147
8.0,15.0,15.999999999999998,18148
8.0,15.0,15.999999999999998,18149
8.0,15.0,15.999999999999998,18150
8.0,15.0,15.999999999999998,18151
8.0,15.0,15.999999999999998,18152
8.0,15.0,15.999999999999998,18153
8.0,15.0,15.999999999999998,18154
8.0,15.0,15.999999999999998,18155
8.0,15.0,15.999999999999998,18156
8.0,15.0,15.999999999999998,18157
8.0,15.0,15.999999999999998,18158
8.0,15.0,15.999999999999998,18159
9.0,15.0,16.142857142857142,18160
9.0,15.0,16.142857142857142,18161
9.0,15.0,16.142857142857142,18162
9.0,15.0,16.142857142857142,18163
9.0,15.0,16.142857142857142,18164
9.0,15.0,16.142857142857142,18165
9.0,15.0,16.142857142857142,18166
9.0,15.0,16.142857142857142,18167
9.0,15.0,16.142857142857142,18168
9.0,15.0,16.142857142857142,18169
9.0,15.0,16.142857142857142,18170
9.0,15.0,16.142857142857142,18171
9.0,15.0,16.142857142857142,18172
9.0,15.0,16.142857142857142,18173
9.0,15.0,16.142857142857142,18174
9.0,15.0,16.142857142857142,18175
9.0,15.0,16.142857142857142,18176
9.0,15.0,16.142857142857142,18177
9.0,15.0,16.142857142857142,18178
9.0,15.0,16.142857142857142,18179
9.0,15.0,16.142857142857142,18180
9.0,15.0,16.142857142857142,18181
9.0,15.0,16.142857142857142,18182
9.0,15.0,16.142857142857142,18183
9.0,15.0,16.142857142857142,18184
9.0,15.0,16.142857142857142,18185
9.0,15.0,16.142857142857142,18186
9.0,15.0,16.142857142857142,18187
9.0,15.0,16.142857142857142,18188
9.0,15.0,16.142857142857142,18189
9.0,15.0,16.142857142857142,18190
9.0,15.0,16.142857142857142,18191
9.0,15.0,16.142857142857142,18192
9.0,15.0,16.142857142857142,18193
9.0,15.0,16.142857142857142,18194
9.0,15.0,16.142857142857142,18195
9.0,15.0,16.142857142857142,18196
9.0,15.0,16.142857142857142,18197
9.0,15.0,16.142857142857142,18198
9.0,15.0,16.142857142857142,18199
9.0,15.0,16.142857142857142,18200
9.0,15.0,16.142857142857142,18201
9.0,15.0,16.142857142857142,18202
9.0,15.0,16.142857142857142,18203
9.0,15.0,16.142857142857142,18204
9.0,15.0,16.142857142857142,18205
9.0,15.0,16.142857142857142,18206
9.0,15.0,16.142857142857142,18207
9.0,15.0,16.142857142857142,18208
9.0,15.0,16.142857142857142,18209
9.0,15.0,16.142857142857142,18210
9.0,15.0,16.142857142857142,18211
9.0,15.0,16.142857142857142,18212
9.0,15.0,16.142857142857142,18213
9.0,15.0,16.142857142857142,18214
9.0,15.0,16.142857142857142,18215
9.0,15.0,16.142857142857142,18216
9.0,15.0,16.142857142857142,18217
9.0,15.0,16.142857142857142,18218
9.0,15.0,16.142857142857142,18219
9.0,15.0,16.142857142857142,18220
9.0,15.0,16.142857142857142,18221
9.0,15.0,16.142857142857142,18222
9.0,15.0,16.142857142857142,18223
9.0,15.0,16.142857142857142,18224
9.0,15.0,16.142857142857142,18225
9.0,15.0,16.142857142857142,18226
9.0,15.0,16.142857142857142,18227
9.0,15.0,16.142857142857142,18228
9.0,15.0,16.142857142857142,18229
9.0,15.0,16.142857142857142,18230
9.0,15.0,16.142857142857142,18231
9.0,15.0,16.142857142857142,18232
9.0,15.0,16.142857142857142,18233
9.0,15.0,16.142857142857142,18234
9.0,15.0,16.142857142857142,18235
9.0,15.0,16.142857142857142,18236
9.0,15.0,16.142857142857142,18237
9.0,15.0,16.142857142857142,18238
9.0,15.0,16.142857142857142,18239
9.0,15.0,16.142857142857142,18240
9.0,14.0,16.142857142857142,18241
9.0,14.0,16.142857142857142,18242
9.0,14.0,16.142857142857142,18243
9.0,14.0,16.142857142857142,18244
9.0,14.0,15.285714285714286,18245
9.0,14.0,14.428571428571429,18246
9.0,14.0,14.428571428571429,18247
9.0,14.0,14.428571428571429,18248
9.0,14.0,13.571428571428571,18249
9.0,14.0,13.571428571428571,18250
9.0,14.0,13.571428571428571,18251
9.0,14.0,13.571428571428571,18252
9.0,14.0,12.714285714285715,18253
9.0,13.0,12.714285714285715,18254
9.0,13.0,12.714285714285715,18255
9.0,13.0,12.714285714285715,18256
9.0,13.0,12.714285714285715,18257
9.0,13.0,12.714285714285715,18258
9.0,13.0,12.714285714285715,18259
8.0,13.0,12.571428571428571,18260
8.0,13.0,12.571428571428571,18261
8.0,13.0,12.571428571428571,18262
8.0,13.0,12.571428571428571,18263
8.0,13.0,12.571428571428571,18264
8.0,13.0,12.571428571428571,18265
8.0,13.0,12.571428571428571,18266
8.0,13.0,12.571428571428571,18267
8.0,13.0,11.714285714285715,18268
8.0,13.0,11.714285714285715,18269
8.0,13.0,11.714285714285715,18270
8.0,13.0,11.714285714285715,18271
8.0,13.0,11.714285714285715,18272
8.0,13.0,11.714285714285715,18273
8.0,13.0,11.714285714285715,18274
8.0,13.0,11.714285714285715,18275
8.0,13.0,11.714285714285715,18276
8.0,13.0,11.714285714285715,18277
8.0,13.0,11.714285714285715,18278
8.0,13.0,11.714285714285715,18279
8.0,13.0,11.714285714285715,18280
8.0,13.0,11.714285714285715,18281
8.0,13.0,11.714285714285715,18282
8.0,13.0,11.714285714285715,18283
8.0,13.0,11.714285714285715,18284
8.0,13.0,11.714285714285715,18285
8.0,13.0,11.714285714285715,18286
8.0,13.0,11.714285714285715,18287
8.0,13.0,11.714285714285715,18288
8.0,13.0,11.714285714285715,18289
8.0,13.0,11.714285714285715,18290
8.0,13.0,11.714285714285715,18291
8.0,13.0,11.714285714285715,18292
8.0,13.0,11.714285714285715,18293
8.0,13.0,11.714285714285715,18294
8.0,13.0,11.714285714285715,18295
8.0,13.0,11.714285714285715,18296
8.0,13.0,11.714285714285715,18297
8.0,13.0,11.714285714285715,18298
8.0,13.0,11.714285714285715,18299
8.0,13.0,11.714285714285715,18300
8.0,13.0,11.714285714285715,18301
8.0,13.0,11.714285714285715,18302
8.0,13.0,11.714285714285715,18303
8.0,13.0,11.714285714285715,18304
8.0,13.0,11.714285714285715,18305
8.0,13.0,11.714285714285715,18306
8.0,13.0,11.714285714285715,18307
7.0,13.0,11.571428571428571,18308
7.0,13.0,11.571428571428571,18309
7.0,13.0,10.714285714285715,18310
7.0,13.0,10.714285714285715,18311
7.0,13.0,10.714285714285715,18312
7.0,13.0,10.714285714285715,18313
7.0,13.0,10.714285714285715,18314
7.0,13.0,10.714285714285715,18315
7.0,13.0,10.714285714285715,18316
7.0,13.0,10.714285714285715,18317
7.0,13.0,10.714285714285715,18318
7.0,13.0,10.714285714285715,18319
7.0,13.0,10.714285714285715,18320
7.0,13.0,10.714285714285715,18321
7.0,13.0,10.714285714285715,18322
7.0,13.0,10.714285714285715,18323
7.0,13.0,10.714285714285715,18324
7.0,13.0,10.714285714285715,18325
6.0,13.0,10.714285714285715,18326
6.0,13.0,10.714285714285715,18327
6.0,13.0,10.714285714285715,18328
6.0,13.0,10.714285714285715,18329
6.0,12.0,10.714285714285715,18330
6.0,12.0,10.714285714285715,18331
6.0,12.0,10.714285714285715,18332
6.0,12.0,10.714285714285715,18333
6.0,12.0,10.714285714285715,18334
6.0,12.0,10.714285714285715,18335
6.0,12.0,10.714285714285715,18336
6.0,12.0,10.714285714285715,18337
6.0,11.0,10.714285714285715,18338
6.0,11.0,10.714285714285715,18339
6.0,11.0,10.714285714285715,18340
6.0,11.0,10.714285714285715,18341
6.0,11.0,10.714285714285715,18342
6.0,11.0,10.714285714285715,18343
6.0,11.0,10.714285714285715,18344
6.0,11.0,10.714285714285715,18345
5.0,11.0,10.714285714285715,18346
5.0,11.0,10.714285714285715,18347
5.0,11.0,10.714285714285715,18348
5.0,11.0,10.714285714285715,18349
5.0,11.0,10.714285714285715,18350
5.0,11.0,10.714285714285715,18351
5.0,11.0,10.714285714285715,18352
5.0,11.0,10.714285714285715,18353
5.0,11.0,10.714285714285715,18354
5.0,11.0,10.714285714285715,18355
5.0,11.0,10.714285714285715,18356
5.0,11.0,10.714285714285715,18357
5.0,11.0,10.714285714285715,18358
5.0,11.0,10.714285714285715,18359
5.0,11.0,10.714285714285715,18360
5.0,11.0,10.714285714285715,18361
5.0,11.0,10.714285714285715,18362
5.0,11.0,10.714285714285715,18363
5.0,11.0,10.714285714285715,18364
5.0,11.0,10.714285714285715,18365
5.0,11.0,10.714285714285715,18366
5.0,11.0,10.714285714285715,18367
5.0,11.0,10.714285714285715,18368
5.0,11.0,10.714285714285715,18369
5.0,11.0,10.714285714285715,18370
5.0,11.0,10.714285714285715,18371
5.0,11.0,10.714285714285715,18372
5.0,11.0,10.714285714285715,18373
5.0,11.0,10.714285714285715,18374
5.0,11.0,10.714285714285715,18375
5.0,11.0,10.714285714285715,18376
5.0,11.0,10.714285714285715,18377
5.0,11.0,10.714285714285715,18378
5.0,11.0,10.714285714285715,18379
5.0,11.0,10.714285714285715,18380
5.0,11.0,10.714285714285715,18381
5.0,11.0,10.714285714285715,18382
5.0,11.0,10.714285714285715,18383
5.0,11.0,10.714285714285715,18384
5.0,11.0,10.714285714285715,18385
5.0,11.0,10.714285714285715,18386
5.0,11.0,10.714285714285715,18387
5.0,11.0,10.714285714285715,18388
5.0,11.0,10.714285714285715,18389
5.0,11.0,10.714285714285715,18390
5.0,11.0,10.714285714285715,18391
5.0,11.0,10.714285714285715,18392
5.0,11.0,10.714285714285715,18393
5.0,11.0,10.714285714285715,18394
5.0,11.0,10.714285714285715,18395
5.0,11.0,10.714285714285715,18396
5.0,11.0,10.714285714285715,18397
5.0,11.0,10.714285714285715,18398
5.0,11.0,10.714285714285715,18399
5.0,11.0,10.714285714285715,18400
5.0,11.0,10.714285714285715,18401
5.0,11.0,10.714285714285715,18402
5.0,11.0,10.714285714285715,18403
5.0,11.0,10.714285714285715,18404
5.0,11.0,10.714285714285715,18405
5.0,11.0,9.857142857142858,18406
5.0,11.0,9.857142857142858,18407
5.0,11.0,9.857142857142858,18408
5.0,11.0,9.857142857142858,18409
5.0,11.0,9.857142857142858,18410
5.0,11.0,9.857142857142858,18411
5.0,11.0,9.857142857142858,18412
5.0,11.0,9.857142857142858,18413
5.0,11.0,9.857142857142858,18414
5.0,11.0,9.857142857142858,18415
5.0,11.0,9.714285714285715,18416
5.0,11.0,9.571428571428571,18417
5.0,11.0,9.571428571428571,18418
5.0,11.0,9.428571428571429,18419
5.0,11.0,9.428571428571429,18420
5.0,11.0,9.428571428571429,18421
5.0,12.0,9.428571428571429,18422
5.0,12.0,9.428571428571429,18423
5.0,12.0,9.428571428571429,18424
5.0,12.0,9.428571428571429,18425
5.0,12.0,9.428571428571429,18426
5.0,12.0,9.428571428571429,18427
5.0,12.0,9.428571428571429,18428
5.0,12.0,9.428571428571429,18429
5.0,12.0,9.428571428571429,18430
5.0,12.0,9.428571428571429,18431
5.0,12.0,9.428571428571429,18432
5.0,12.0,9.428571428571429,18433
5.0,12.0,9.428571428571429,18434
5.0,12.0,9.428571428571429,18435
5.0,12.0,9.428571428571429,18436
5.0,12.0,9.428571428571429,18437
5.0,12.0,9.428571428571429,18438
5.0,12.0,9.428571428571429,18439
5.0,12.0,9.428571428571429,18440
5.0,12.0,9.428571428571429,18441
5.0,12.0,9.428571428571429,18442
5.0,12.0,9.428571428571429,18443
5.0,12.0,9.428571428571429,18444
5.0,12.0,9.428571428571429,18445
5.0,12.0,8.571428571428571,18446
5.0,12.0,8.571428571428571,18447
5.0,12.0,8.571428571428571,18448
4.0,11.0,8.571428571428571,18449
4.0,11.0,8.571428571428571,18450
4.0,11.0,8.428571428571429,18451
4.0,11.0,8.428571428571429,18452
4.0,11.0,8.428571428571429,18453
4.0,11.0,8.428571428571429,18454
3.0,11.0,7.571428571428571,18455
3.0,11.0,7.571428571428571,18456
3.0,11.0,7.571428571428571,18457
3.0,11.0,7.571428571428571,18458
3.0,11.0,7.571428571428571,18459
3.0,11.0,7.571428571428571,18460
3.0,11.0,7.571428571428571,18461
3.0,11.0,7.571428571428571,18462
3.0,11.0,7.571428571428571,18463
3.0,11.0,7.571428571428571,18464
3.0,11.0,7.571428571428571,18465
3.0,11.0,7.571428571428571,18466
3.0,11.0,7.571428571428571,18467
3.0,11.0,7.571428571428571,18468
3.0,11.0,7.571428571428571,18469
3.0,11.0,7.571428571428571,18470
3.0,11.0,7.571428571428571,18471
3.0,11.0,7.571428571428571,18472
3.0,11.0,7.571428571428571,18473
3.0,11.0,7.571428571428571,18474
3.0,11.0,7.571428571428571,18475
3.0,11.0,6.7142857142857135,18476
3.0,11.0,6.7142857142857135,18477
3.0,11.0,5.857142857142857,18478
3.0,10.0,5.857142857142857,18479
3.0,10.0,5.857142857142857,18480
3.0,10.0,5.857142857142857,18481
3.0,10.0,5.857142857142857,18482
3.0,10.0,5.857142857142857,18483
3.0,10.0,5.857142857142857,18484
3.0,10.0,5.857142857142857,18485
3.0,10.0,5.857142857142857,18486
3.0,10.0,5.857142857142857,18487
3.0,10.0,5.857142857142857,18488
3.0,10.0,5.857142857142857,18489
3.0,10.0,5.857142857142857,18490
3.0,10.0,5.857142857142857,18491
3.0,10.0,5.857142857142857,18492
3.0,9.0,5.857142857142857,18493
3.0,9.0,5.857142857142857,18494
3.0,9.0,5.857142857142857,18495
3.0,9.0,5.857142857142857,18496
2.0,9.0,5.857142857142857,18497
2.0,9.0,5.857142857142857,18498
2.0,9.0,5.857142857142857,18499
2.0,9.0,5.857142857142857,18500
2.0,9.0,5.857142857142857,18501
2.0,9.0,5.857142857142857,18502
2.0,9.0,5.857142857142857,18503
2.0,9.0,5.857142857142857,18504
2.0,9.0,5.857142857142857,18505
2.0,9.0,5.857142857142857,18506
2.0,9.0,5.857142857142857,18507
2.0,9.0,5.857142857142857,18508
2.0,9.0,5.857142857142857,18509
2.0,9.0,5.857142857142857,18510
2.0,9.0,5.857142857142857,18511
2.0,9.0,5.857142857142857,18512
2.0,9.0,5.857142857142857,18513
2.0,9.0,5.857142857142857,18514
2.0,9.0,5.857142857142857,18515
2.0,9.0,5.857142857142857,18516
2.0,9.0,5.857142857142857,18517
2.0,9.0,5.857142857142857,18518
2.0,9.0,5.857142857142857,18519
2.0,9.0,5.857142857142857,18520
2.0,9.0,5.857142857142857,18521
2.0,9.0,5.857142857142857,18522
2.0,9.0,5.857142857142857,18523
2.0,9.0,5.857142857142857,18524
2.0,9.0,5.857142857142857,18525
2.0,9.0,5.857142857142857,18526
2.0,9.0,5.857142857142857,18527
2.0,9.0,5.857142857142857,18528
2.0,9.0,5.857142857142857,18529
2.0,9.0,5.857142857142857,18530
2.0,9.0,5.857142857142857,18531
2.0,9.0,5.857142857142857,18532
2.0,9.0,5.857142857142857,18533
2.0,9.0,5.857142857142857,18534
2.0,9.0,5.857142857142857,18535
2.0,9.0,5.857142857142857,18536
2.0,9.0,5.857142857142857,18537
2.0,9.0,5.857142857142857,18538
2.0,9.0,5.857142857142857,18539
2.0,9.0,5.857142857142857,18540
2.0,9.0,5.857142857142857,18541
2.0,9.0,5.857142857142857,18542
2.0,9.0,5.857142857142857,18543
2.0,9.0,5.857142857142857,18544
2.0,9.0,5.857142857142857,18545
2.0,9.0,5.857142857142857,18546
2.0,9.0,5.857142857142857,18547
2.0,9.0,5.857142857142857,18548
2.0,9.0,5.857142857142857,18549
2.0,9.0,5.857142857142857,18550
2.0,9.0,5.857142857142857,18551
2.0,9.0,5.857142857142857,18552
2.0,9.0,5.857142857142857,18553
2.0,9.0,5.857142857142857,18554
2.0,9.0,5.857142857142857,18555
2.0,9.0,5.857142857142857,18556
2.0,9.0,5.857142857142857,18557
2.0,9.0,5.857142857142857,18558
2.0,9.0,5.857142857142857,18559
2.0,9.0,5.857142857142857,18560
2.0,9.0,5.857142857142857,18561
2.0,9.0,5.857142857142857,18562
2.0,9.0,5.857142857142857,18563
2.0,9.0,5.857142857142857,18564
2.0,9.0,5.857142857142857,18565
2.0,9.0,5.857142857142857,18566
2.0,9.0,5.857142857142857,18567
2.0,9.0,5.857142857142857,18568
2.0,9.0,5.857142857142857,18569
2.0,9.0,5.857142857142857,18570
2.0,9.0,5.857142857142857,18571
2.0,9.0,5.857142857142857,18572
2.0,9.0,5.857142857142857,18573
2.0,9.0,5.857142857142857,18574
2.0,9.0,5.857142857142857,18575
2.0,9.0,5.857142857142857,18576
2.0,9.0,5.857142857142857,18577
2.0,9.0,6.7142857142857135,18578
2.0,10.0,6.7142857142857135,18579
2.0,10.0,6.7142857142857135,18580
2.0,10.0,6.7142857142857135,18581
2.0,10.0,6.7142857142857135,18582
2.0,10.0,6.7142857142857135,18583
2.0,10.0,6.7142857142857135,18584
2.0,10.0,7.571428571428571,18585
2.0,10.0,7.571428571428571,18586
2.0,10.0,7.571428571428571,18587
3.0,10.0,7.7142857142857135,18588
3.0,10.0,7.7142857142857135,18589
3.0,10.0,7.7142857142857135,18590
3.0,10.0,7.7142857142857135,18591
3.0,10.0,8.571428571428571,18592
3.0,10.0,8.571428571428571,18593
3.0,10.0,8.714285714285714,18594
3.0,10.0,8.857142857142856,18595
3.0,10.0,8.857142857142856,18596
4.0,10.0,8.857142857142856,18597
4.0,10.0,8.857142857142856,18598
5.0,10.0,8.857142857142856,18599
5.0,10.0,8.857142857142856,18600
5.0,10.0,8.857142857142856,18601
